reviews/fi/prof/conllu/review_musical-instruments_25_5.fi.conllu	0.767	0.674	0.124	0.356	89
reviews/fi/prof/conllu/review_musical-instruments_287_2.fi.conllu	0.750	0.635	0.192	0.420	52
reviews/fi/prof/conllu/review_musical-instruments_3_5.fi.conllu	0.868	0.811	0.189	0.470	53
reviews/fi/prof/conllu/review_musical-instruments_409_1.fi.conllu	0.714	0.561	0.112	0.349	98
reviews/fi/prof/conllu/review_musical-instruments_414_1.fi.conllu	0.839	0.691	0.185	0.472	54
reviews/fi/prof/conllu/review_musical-instruments_483_2.fi.conllu	0.800	0.792	0.146	0.283	48
reviews/fi/prof/conllu/review_musical-instruments_51_2.fi.conllu	0.821	0.714	0.145	0.310	83
reviews/fi/prof/conllu/review_musical-instruments_53_1.fi.conllu	0.804	0.667	0.176	0.446	51
reviews/fi/prof/conllu/review_musical-instruments_547_2.fi.conllu	0.765	0.635	0.106	0.317	85
reviews/fi/prof/conllu/review_patio+lawn+garden_10_4.fi.conllu	0.760	0.660	0.180	0.400	50
reviews/fi/prof/conllu/review_patio+lawn+garden_11_4.fi.conllu	0.862	0.741	0.207	0.481	58
reviews/fi/prof/conllu/review_patio+lawn+garden_147_2.fi.conllu	0.753	0.571	0.118	0.406	76
reviews/fi/prof/conllu/review_patio+lawn+garden_14_5.fi.conllu	0.881	0.881	0.203	0.366	59
reviews/fi/prof/conllu/review_patio+lawn+garden_15_5.fi.conllu	0.806	0.661	0.161	0.513	62
reviews/fi/prof/conllu/review_patio+lawn+garden_161_2.fi.conllu	0.800	0.646	0.154	0.382	65
reviews/fi/prof/conllu/review_patio+lawn+garden_181_2.fi.conllu	0.804	0.674	0.217	0.403	46
reviews/fi/prof/conllu/review_patio+lawn+garden_19_5.fi.conllu	0.875	0.729	0.229	0.475	48
reviews/fi/prof/conllu/review_patio+lawn+garden_1_4.fi.conllu	0.759	0.711	0.145	0.342	83
reviews/fi/prof/conllu/review_patio+lawn+garden_247_1.fi.conllu	0.757	0.614	0.129	0.344	70
reviews/fi/prof/conllu/review_patio+lawn+garden_334_1.fi.conllu	0.836	0.716	0.149	0.489	67
reviews/fi/prof/conllu/review_patio+lawn+garden_387_1.fi.conllu	0.840	0.704	0.148	0.462	81
reviews/fi/prof/conllu/review_patio+lawn+garden_392_1.fi.conllu	0.787	0.688	0.130	0.424	77
reviews/fi/prof/conllu/review_patio+lawn+garden_6_5.fi.conllu	0.862	0.759	0.224	0.416	58
reviews/fi/prof/conllu/review_pet_supplies_131_2.fi.conllu	0.776	0.618	0.158	0.430	76
reviews/fi/prof/conllu/review_pet_supplies_132_2.fi.conllu	0.820	0.705	0.180	0.494	61
reviews/fi/prof/conllu/review_pet_supplies_143_1.fi.conllu	0.731	0.574	0.112	0.327	107
reviews/fi/prof/conllu/review_pet_supplies_15_1.fi.conllu	0.747	0.671	0.143	0.388	77
reviews/fi/prof/conllu/review_pet_supplies_23_4.fi.conllu	0.844	0.756	0.222	0.536	45
reviews/fi/prof/conllu/review_pet_supplies_27_1.fi.conllu	0.795	0.718	0.141	0.353	78
reviews/fi/prof/conllu/review_pet_supplies_36_5.fi.conllu	0.773	0.676	0.123	0.411	73
reviews/fi/prof/conllu/review_pet_supplies_38_5.fi.conllu	0.872	0.766	0.213	0.557	47
reviews/fi/prof/conllu/review_pet_supplies_46_4.fi.conllu	0.774	0.698	0.192	0.400	52
reviews/fi/prof/conllu/review_pet_supplies_48_5.fi.conllu	0.840	0.659	0.113	0.461	80
reviews/fi/prof/conllu/review_pet_supplies_64_5.fi.conllu	0.886	0.829	0.257	0.614	35
reviews/fi/prof/conllu/review_pet_supplies_91_1.fi.conllu	0.885	0.843	0.216	0.508	51
reviews/fi/prof/conllu/review_pet_supplies_98_2.fi.conllu	0.759	0.611	0.185	0.408	54
reviews/fi/prof/conllu/review_pet_supplies_9_5.fi.conllu	0.854	0.708	0.167	0.492	48
reviews/fi/prof/conllu/review_sports+outdoors_133_1.fi.conllu	0.907	0.837	0.233	0.611	43
reviews/fi/prof/conllu/review_sports+outdoors_137_1.fi.conllu	0.875	0.696	0.161	0.466	56
