./reviews/fi/stud/conllu/review_cell-phones+accessories_105_2.fi.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	
./reviews/fi/stud/conllu/review_cell-phones+accessories_117_1.fi.conllu	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_127_1.fi.conllu	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_12_5.fi.conllu	1	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_132_1.fi.conllu	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	2	0	2	1	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_13_5.fi.conllu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_25_4.fi.conllu	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_28_4.fi.conllu	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_40_4.fi.conllu	5	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_47_1.fi.conllu	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_4_4.fi.conllu	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_57_5.fi.conllu	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_cell-phones+accessories_64_2.fi.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_11_5.fi.conllu	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_13_5.fi.conllu	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_147_2.fi.conllu	1	0	0	0	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	2	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_167_2.fi.conllu	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_16_4.fi.conllu	1	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_175_2.fi.conllu	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_18_5.fi.conllu	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_20_4.fi.conllu	2	0	2	0	0	0	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_340_1.fi.conllu	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_355_1.fi.conllu	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_356_1.fi.conllu	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_399_2.fi.conllu	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_8_5.fi.conllu	2	1	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	2	0	0	1	
./reviews/fi/stud/conllu/review_grocery+gourmet-food_9_5.fi.conllu	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	
./reviews/fi/stud/conllu/review_health+care_110_1.fi.conllu	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_health+care_119_2.fi.conllu	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	
./reviews/fi/stud/conllu/review_health+care_127_1.fi.conllu	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	
./reviews/fi/stud/conllu/review_health+care_13_5.fi.conllu	2	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	
./reviews/fi/stud/conllu/review_health+care_14_5.fi.conllu	4	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	
./reviews/fi/stud/conllu/review_health+care_16_4.fi.conllu	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
./reviews/fi/stud/conllu/review_health+care_185_2.fi.conllu	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_health+care_199_2.fi.conllu	0	0	2	0	2	0	0	0	1	0	1	0	0	0	0	0	1	2	0	1	0	0	1	0	0	
./reviews/fi/stud/conllu/review_health+care_19_5.fi.conllu	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	3	1	0	0	
./reviews/fi/stud/conllu/review_health+care_4_4.fi.conllu	3	0	3	0	0	0	3	0	0	0	2	0	0	0	1	0	0	1	0	0	1	1	1	1	0	
./reviews/fi/stud/conllu/review_health+care_53_1.fi.conllu	0	0	0	0	4	0	2	0	2	0	3	0	0	0	0	0	0	4	0	2	0	0	0	0	3	
./reviews/fi/stud/conllu/review_health+care_6_5.fi.conllu	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	2	0	0	
./reviews/fi/stud/conllu/review_health+care_84_1.fi.conllu	2	1	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	
./reviews/fi/stud/conllu/review_health+care_8_5.fi.conllu	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_home+kitchen_10_5.fi.conllu	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	
./reviews/fi/stud/conllu/review_home+kitchen_112_1.fi.conllu	2	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	
./reviews/fi/stud/conllu/review_home+kitchen_12_5.fi.conllu	1	0	2	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	2	
./reviews/fi/stud/conllu/review_home+kitchen_145_1.fi.conllu	3	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	
./reviews/fi/stud/conllu/review_home+kitchen_185_1.fi.conllu	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	
./reviews/fi/stud/conllu/review_home+kitchen_19_5.fi.conllu	1	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0	0	1	
./reviews/fi/stud/conllu/review_home+kitchen_20_5.fi.conllu	0	1	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
./reviews/fi/stud/conllu/review_home+kitchen_214_2.fi.conllu	3	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
./reviews/fi/stud/conllu/review_home+kitchen_21_5.fi.conllu	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_home+kitchen_24_5.fi.conllu	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	
./reviews/fi/stud/conllu/review_home+kitchen_29_2.fi.conllu	0	0	0	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	
./reviews/fi/stud/conllu/review_home+kitchen_41_2.fi.conllu	2	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_home+kitchen_6_5.fi.conllu	2	0	1	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	
./reviews/fi/stud/conllu/review_home+kitchen_96_2.fi.conllu	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_movies+TV_11_5.fi.conllu	1	0	2	0	0	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	
./reviews/fi/stud/conllu/review_movies+TV_187_1.fi.conllu	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	
./reviews/fi/stud/conllu/review_movies+TV_1_4.fi.conllu	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
./reviews/fi/stud/conllu/review_movies+TV_20_5.fi.conllu	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	
./reviews/fi/stud/conllu/review_movies+TV_22_5.fi.conllu	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	
./reviews/fi/stud/conllu/review_movies+TV_249_1.fi.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	
./reviews/fi/stud/conllu/review_movies+TV_24_5.fi.conllu	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	
./reviews/fi/stud/conllu/review_movies+TV_252_1.fi.conllu	0	0	2	0	0	0	1	0	0	1	1	0	2	0	1	0	1	0	0	1	0	2	0	0	1	
./reviews/fi/stud/conllu/review_movies+TV_25_5.fi.conllu	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	
./reviews/fi/stud/conllu/review_movies+TV_26_5.fi.conllu	2	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	
./reviews/fi/stud/conllu/review_movies+TV_274_2.fi.conllu	2	0	1	0	0	0	0	0	2	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	
./reviews/fi/stud/conllu/review_movies+TV_304_1.fi.conllu	0	0	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	
./reviews/fi/stud/conllu/review_movies+TV_439_1.fi.conllu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	
./reviews/fi/stud/conllu/review_movies+TV_500_1.fi.conllu	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_12_4.fi.conllu	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_17_4.fi.conllu	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	
./reviews/fi/stud/conllu/review_musical-instruments_18_5.fi.conllu	2	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_1_5.fi.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	
./reviews/fi/stud/conllu/review_musical-instruments_24_5.fi.conllu	1	0	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_25_5.fi.conllu	2	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	2	0	1	0	2	0	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_287_2.fi.conllu	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_3_5.fi.conllu	1	0	2	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	2	1	0	
./reviews/fi/stud/conllu/review_musical-instruments_409_1.fi.conllu	3	0	3	0	0	0	0	0	0	0	5	0	1	3	0	0	1	0	0	0	0	1	0	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_414_1.fi.conllu	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_483_2.fi.conllu	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_51_2.fi.conllu	1	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	1	0	0	0	
./reviews/fi/stud/conllu/review_musical-instruments_53_1.fi.conllu	1	0	1	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	
./reviews/fi/stud/conllu/review_musical-instruments_547_2.fi.conllu	1	0	0	0	2	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	2	
./reviews/fi/stud/conllu/review_patio+lawn+garden_10_4.fi.conllu	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
./reviews/fi/stud/conllu/review_patio+lawn+garden_11_4.fi.conllu	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_147_2.fi.conllu	3	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_14_5.fi.conllu	1	0	3	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	
./reviews/fi/stud/conllu/review_patio+lawn+garden_15_5.fi.conllu	2	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_161_2.fi.conllu	1	0	2	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_181_2.fi.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_19_5.fi.conllu	2	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	2	
./reviews/fi/stud/conllu/review_patio+lawn+garden_1_4.fi.conllu	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_247_1.fi.conllu	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_334_1.fi.conllu	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_387_1.fi.conllu	2	0	1	0	0	0	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	
./reviews/fi/stud/conllu/review_patio+lawn+garden_392_1.fi.conllu	1	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	
./reviews/fi/stud/conllu/review_patio+lawn+garden_6_5.fi.conllu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_pet_supplies_131_2.fi.conllu	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	
./reviews/fi/stud/conllu/review_pet_supplies_132_2.fi.conllu	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	
./reviews/fi/stud/conllu/review_pet_supplies_143_1.fi.conllu	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	
./reviews/fi/stud/conllu/review_pet_supplies_15_1.fi.conllu	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	
./reviews/fi/stud/conllu/review_pet_supplies_23_4.fi.conllu	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_pet_supplies_27_1.fi.conllu	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	
./reviews/fi/stud/conllu/review_pet_supplies_36_5.fi.conllu	2	0	1	0	3	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	
./reviews/fi/stud/conllu/review_pet_supplies_38_5.fi.conllu	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	
./reviews/fi/stud/conllu/review_pet_supplies_46_4.fi.conllu	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_pet_supplies_48_5.fi.conllu	1	0	2	0	2	0	0	0	0	0	1	0	1	0	0	0	2	0	0	2	0	1	1	0	0	
./reviews/fi/stud/conllu/review_pet_supplies_64_5.fi.conllu	2	0	1	0	1	0	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	
./reviews/fi/stud/conllu/review_pet_supplies_91_1.fi.conllu	2	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	
./reviews/fi/stud/conllu/review_pet_supplies_98_2.fi.conllu	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	
./reviews/fi/stud/conllu/review_pet_supplies_9_5.fi.conllu	0	0	0	0	1	0	0	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	1	0	1	
./reviews/fi/stud/conllu/review_sports+outdoors_133_1.fi.conllu	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
./reviews/fi/stud/conllu/review_sports+outdoors_137_1.fi.conllu	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
./reviews/fi/stud/conllu/review_sports+outdoors_146_2.fi.conllu	4	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	2	1	0	0	0	
./reviews/fi/stud/conllu/review_sports+outdoors_181_1.fi.conllu	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
./reviews/fi/stud/conllu/review_sports+outdoors_209_1.fi.conllu	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	
./reviews/fi/stud/conllu/review_sports+outdoors_22_5.fi.conllu	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
./reviews/fi/stud/conllu/review_sports+outdoors_29_4.fi.conllu	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	
./reviews/fi/stud/conllu/review_sports+outdoors_2_5.fi.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
