lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexvar	lemvar	posvar	richposvar	sentlgth
ru	mt	MÜ_review_beauty_14_5.conllu	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0.71	0.677	0.194	0.36	63
ru	mt	MÜ_review_beauty_17_5.conllu	0	1	3	0	0	1	0	2	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0.722	0.667	0.204	0.366	57
ru	mt	MÜ_review_beauty_18_5.conllu	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0.678	0.655	0.224	0.346	58
ru	mt	MÜ_review_beauty_21_5.conllu	2	1	0	2	0	1	0	0	0	1	2	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0.7	0.667	0.167	0.405	62
ru	mt	MÜ_review_beauty_25_5.conllu	3	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0.836	0.782	0.255	0.447	55
ru	mt	MÜ_review_beauty_53_1.conllu	4	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	2	0	1	1	0	0.784	0.716	0.137	0.384	104
ru	mt	MÜ_review_beauty_58_1.conllu	1	0	0	1	1	0	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0.686	0.614	0.186	0.457	71
ru	mt	MÜ_review_beauty_62_1.conllu	2	0	0	0	0	1	1	2	1	0	1	2	0	1	1	1	0	0	0	0	0	0	1	0	0	0.738	0.677	0.2	0.363	65
ru	mt	MÜ_review_beauty_6_5.conllu	4	0	0	1	1	0	0	2	1	0	1	1	2	1	2	0	0	1	0	0	2	0	0	0	0	0.756	0.705	0.167	0.333	79
ru	mt	MÜ_review_beauty_82_1.conllu	2	1	2	1	0	0	0	1	1	0	2	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0.697	0.667	0.182	0.337	66
ru	mt	MÜ_review_beauty_87_1.conllu	0	0	1	0	0	0	1	3	0	1	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0.81	0.707	0.211	0.434	57
ru	mt	MÜ_review_beauty_88_1.conllu	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0.672	0.582	0.179	0.409	67
ru	mt	MÜ_review_beauty_93_1.conllu	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0.757	0.689	0.153	0.34	73
ru	mt	MÜ_review_books_11_5.conllu	2	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0.825	0.772	0.193	0.423	59
ru	mt	MÜ_review_books_14_4.conllu	1	2	1	0	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0.796	0.776	0.265	0.492	51
ru	mt	MÜ_review_books_16_1.conllu	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.818	0.727	0.255	0.388	55
ru	mt	MÜ_review_books_172_1.conllu	1	1	1	0	1	2	0	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0.806	0.722	0.194	0.398	74
ru	mt	MÜ_review_books_18_4.conllu	4	0	0	1	0	1	1	1	2	0	1	1	0	2	0	0	0	1	2	0	0	0	1	0	0	0.713	0.632	0.161	0.37	92
ru	mt	MÜ_review_books_19_4.conllu	3	1	0	4	0	1	0	1	0	0	1	0	0	1	2	1	1	2	1	0	0	0	1	0	2	0.767	0.711	0.156	0.413	91
ru	mt	MÜ_review_books_1_4.conllu	1	2	0	1	0	2	0	1	0	1	1	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0.911	0.857	0.196	0.444	56
ru	mt	MÜ_review_books_233_1.conllu	1	2	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0.828	0.766	0.219	0.416	64
ru	mt	MÜ_review_books_268_2.conllu	2	1	1	0	1	2	0	0	3	0	1	0	1	2	0	1	0	0	1	0	0	1	1	1	0	0.702	0.66	0.138	0.352	94
ru	mt	MÜ_review_books_302_2.conllu	4	1	1	2	2	0	2	1	1	1	3	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0.736	0.692	0.121	0.358	93
ru	mt	MÜ_review_books_311_1.conllu	3	4	0	0	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0.747	0.671	0.152	0.352	79
ru	mt	MÜ_review_books_5_5.conllu	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	2	0	1	0.831	0.677	0.2	0.466	65
ru	mt	MÜ_review_books_77_2.conllu	1	1	1	0	1	2	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	3	1	1	0.649	0.532	0.156	0.333	78
ru	mt	MÜ_review_books_8_4.conllu	2	0	0	2	2	1	1	1	1	0	1	2	0	0	0	2	0	1	1	0	1	0	0	0	0	0.772	0.646	0.177	0.448	81
ru	mt	MÜ_review_cd+vinyl_107_2.conllu	1	1	0	2	0	1	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0.78	0.746	0.22	0.418	60
ru	mt	MÜ_review_cd+vinyl_110_1.conllu	1	2	0	2	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785	0.738	0.215	0.344	65
ru	mt	MÜ_review_cd+vinyl_113_2.conllu	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0.809	0.75	0.176	0.305	69
ru	mt	MÜ_review_cd+vinyl_12_5.conllu	1	1	0	1	1	3	0	1	0	0	1	1	0	0	0	0	0	0	3	0	0	0	1	0	1	0.825	0.841	0.217	0.459	61
ru	mt	MÜ_review_cd+vinyl_152_2.conllu	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0.778	0.698	0.19	0.364	63
ru	mt	MÜ_review_cd+vinyl_156_2.conllu	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0.783	0.7	0.2	0.386	60
ru	mt	MÜ_review_cd+vinyl_159_2.conllu	2	0	3	0	0	0	1	1	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0.796	0.735	0.133	0.311	98
ru	mt	MÜ_review_cd+vinyl_164_1.conllu	1	2	0	0	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.833	0.75	0.2	0.386	60
ru	mt	MÜ_review_cd+vinyl_16_5.conllu	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0.62	0.55	0.13	0.271	101
ru	mt	MÜ_review_cd+vinyl_17_5.conllu	1	0	0	0	1	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	1	0	2	0	1	0.814	0.763	0.22	0.42	59
ru	mt	MÜ_review_cd+vinyl_23_5.conllu	0	0	0	0	0	2	0	2	2	0	1	1	0	2	0	0	1	0	1	0	0	0	1	0	0	0.72	0.622	0.146	0.402	83
ru	mt	MÜ_review_cd+vinyl_25_5.conllu	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	2	0	0	0	1	0	0	1	0	0	0.716	0.642	0.179	0.467	68
ru	mt	MÜ_review_cd+vinyl_7_5.conllu	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0.778	0.714	0.238	0.379	64
ru	mt	MÜ_review_cd+vinyl_8_5.conllu	0	0	1	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0.716	0.672	0.194	0.333	68
ru	mt	MÜ_review_cell-phones+accessories_102_1.conllu	1	0	3	0	1	0	1	1	1	1	0	0	0	0	2	2	0	0	2	0	0	0	1	0	1	0.626	0.523	0.121	0.275	108
ru	mt	MÜ_review_cell-phones+accessories_105_2.conllu	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765	0.753	0.153	0.369	99
ru	mt	MÜ_review_cell-phones+accessories_117_1.conllu	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	1	1	1	0.77	0.705	0.213	0.341	63
ru	mt	MÜ_review_cell-phones+accessories_127_1.conllu	3	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.783	0.696	0.239	0.467	47
ru	mt	MÜ_review_cell-phones+accessories_12_5.conllu	0	2	1	0	2	0	1	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0.701	0.687	0.164	0.281	70
ru	mt	MÜ_review_cell-phones+accessories_132_1.conllu	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	1	0	1	0	0.754	0.702	0.246	0.377	59
ru	mt	MÜ_review_cell-phones+accessories_13_5.conllu	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741	0.722	0.222	0.37	55
ru	mt	MÜ_review_cell-phones+accessories_25_4.conllu	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0.776	0.672	0.179	0.404	68
ru	mt	MÜ_review_cell-phones+accessories_28_4.conllu	4	0	3	0	1	0	1	0	4	0	1	0	0	0	2	0	0	2	0	0	0	0	3	0	0	0.713	0.644	0.129	0.297	104
ru	mt	MÜ_review_cell-phones+accessories_40_4.conllu	2	1	0	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0.838	0.794	0.176	0.379	71
ru	mt	MÜ_review_cell-phones+accessories_47_1.conllu	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.76	0.7	0.24	0.464	51
ru	mt	MÜ_review_cell-phones+accessories_4_4.conllu	2	1	0	2	0	2	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0.791	0.731	0.194	0.462	68
ru	mt	MÜ_review_cell-phones+accessories_57_5.conllu	2	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0.826	0.797	0.188	0.361	69
ru	mt	MÜ_review_cell-phones+accessories_64_2.conllu	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.705	0.623	0.197	0.353	65
ru	mt	MÜ_review_grocery+gourmet-food_11_5.conllu	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0.734	0.734	0.188	0.442	67
ru	mt	MÜ_review_grocery+gourmet-food_13_5.conllu	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.727	0.667	0.197	0.38	68
ru	mt	MÜ_review_grocery+gourmet-food_147_2.conllu	3	1	0	0	1	2	0	1	1	1	2	1	0	0	1	0	0	2	0	1	1	0	0	1	0	0.797	0.712	0.11	0.327	123
ru	mt	MÜ_review_grocery+gourmet-food_167_2.conllu	3	1	0	2	0	1	0	0	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0.718	0.69	0.155	0.384	73
ru	mt	MÜ_review_grocery+gourmet-food_16_4.conllu	2	0	0	2	3	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0.667	0.613	0.162	0.308	75
ru	mt	MÜ_review_grocery+gourmet-food_175_2.conllu	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0.776	0.672	0.207	0.418	59
ru	mt	MÜ_review_grocery+gourmet-food_18_5.conllu	2	0	1	1	0	0	1	2	1	1	2	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0.721	0.656	0.197	0.432	61
ru	mt	MÜ_review_grocery+gourmet-food_20_4.conllu	3	0	2	1	0	0	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0.833	0.733	0.217	0.468	62
ru	mt	MÜ_review_grocery+gourmet-food_340_1.conllu	1	0	1	0	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0.692	0.662	0.185	0.263	66
ru	mt	MÜ_review_grocery+gourmet-food_355_1.conllu	1	2	0	2	0	2	1	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.837	0.767	0.279	0.414	43
ru	mt	MÜ_review_grocery+gourmet-food_356_1.conllu	1	2	0	2	0	2	1	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.837	0.767	0.279	0.414	43
ru	mt	MÜ_review_grocery+gourmet-food_399_2.conllu	4	0	0	1	1	1	1	0	1	0	1	0	1	2	1	0	0	0	0	0	1	0	1	0	1	0.648	0.615	0.143	0.297	93
ru	mt	MÜ_review_grocery+gourmet-food_8_5.conllu	1	2	0	2	2	0	1	0	0	1	0	0	2	1	1	0	0	1	1	1	0	0	0	0	0	0.795	0.773	0.159	0.383	91
ru	mt	MÜ_review_grocery+gourmet-food_9_5.conllu	2	1	0	1	1	0	2	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	2	0.686	0.628	0.151	0.333	87
ru	mt	MÜ_review_health+care_110_1.conllu	3	0	0	1	2	0	0	3	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	0.741	0.671	0.165	0.364	86
ru	mt	MÜ_review_health+care_119_2.conllu	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0.77	0.721	0.197	0.311	64
ru	mt	MÜ_review_health+care_127_1.conllu	1	1	2	0	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.77	0.754	0.197	0.425	62
ru	mt	MÜ_review_health+care_13_5.conllu	2	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	1	0	2	0	1	0	0	0	0	0.735	0.634	0.134	0.343	86
ru	mt	MÜ_review_health+care_14_5.conllu	3	1	2	2	1	1	1	1	0	1	2	0	1	2	1	1	1	0	0	0	0	0	1	0	0	0.757	0.676	0.135	0.418	74
ru	mt	MÜ_review_health+care_16_4.conllu	2	0	0	3	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0.787	0.705	0.164	0.314	62
ru	mt	MÜ_review_health+care_185_2.conllu	1	1	0	1	0	2	0	0	1	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0.806	0.726	0.21	0.359	62
ru	mt	MÜ_review_health+care_199_2.conllu	3	2	0	2	0	0	1	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0.848	0.758	0.212	0.471	68
ru	mt	MÜ_review_health+care_19_5.conllu	2	0	0	0	0	1	1	1	0	0	1	1	3	1	0	0	1	0	2	2	0	0	2	0	0	0.742	0.682	0.182	0.326	67
ru	mt	MÜ_review_health+care_4_4.conllu	2	1	2	2	1	2	1	0	0	2	0	1	1	1	1	1	0	1	2	0	0	0	0	1	0	0.779	0.767	0.163	0.381	88
ru	mt	MÜ_review_health+care_53_1.conllu	2	1	0	1	0	2	1	0	2	1	1	0	0	1	0	0	0	4	1	2	0	0	1	0	1	0.683	0.617	0.118	0.292	119
ru	mt	MÜ_review_health+care_6_5.conllu	1	1	0	1	0	1	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0.811	0.755	0.245	0.466	53
ru	mt	MÜ_review_health+care_84_1.conllu	2	1	1	1	0	0	1	2	1	1	1	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0.802	0.758	0.143	0.395	92
ru	mt	MÜ_review_health+care_8_5.conllu	2	2	3	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0.803	0.77	0.23	0.494	62
ru	mt	MÜ_review_home+kitchen_10_5.conllu	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	2	1	0	0.783	0.71	0.203	0.389	71
ru	mt	MÜ_review_home+kitchen_112_1.conllu	4	2	1	2	0	3	3	0	0	0	1	0	1	0	0	1	2	0	3	0	0	0	3	2	0	0.786	0.714	0.122	0.353	100
ru	mt	MÜ_review_home+kitchen_12_5.conllu	0	1	0	0	1	1	1	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	1	1	0.825	0.768	0.214	0.473	58
ru	mt	MÜ_review_home+kitchen_145_1.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.719	0.719	0.047	0.055	64
ru	mt	MÜ_review_home+kitchen_185_1.conllu	2	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0.746	0.651	0.206	0.415	65
ru	mt	MÜ_review_home+kitchen_19_5.conllu	3	1	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0.855	0.742	0.226	0.375	62
ru	mt	MÜ_review_home+kitchen_20_5.conllu	2	2	0	1	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.84	0.72	0.22	0.522	50
ru	mt	MÜ_review_home+kitchen_214_2.conllu	4	3	0	1	1	1	2	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0.796	0.722	0.12	0.363	108
ru	mt	MÜ_review_home+kitchen_21_5.conllu	3	1	0	0	0	2	0	0	3	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0.821	0.705	0.167	0.419	79
ru	mt	MÜ_review_home+kitchen_24_5.conllu	2	0	0	0	1	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0.512	0.5	0.16	0.26	84
ru	mt	MÜ_review_home+kitchen_29_2.conllu	2	2	0	2	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0.756	0.654	0.167	0.4	78
ru	mt	MÜ_review_home+kitchen_41_2.conllu	2	1	2	0	0	0	0	0	2	0	0	1	0	2	0	0	1	0	1	0	1	0	1	0	0	0.689	0.6	0.144	0.347	93
ru	mt	MÜ_review_home+kitchen_6_5.conllu	3	0	1	0	0	0	2	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0.809	0.691	0.191	0.489	68
ru	mt	MÜ_review_home+kitchen_96_2.conllu	0	2	1	2	2	1	0	0	0	2	2	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0.667	0.576	0.111	0.284	101
ru	mt	MÜ_review_movies+TV_11_5.conllu	2	0	0	0	0	1	1	1	0	1	0	1	1	0	2	0	1	0	1	0	2	0	0	0	0	0.818	0.792	0.143	0.444	79
ru	mt	MÜ_review_movies+TV_187_1.conllu	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0.788	0.682	0.197	0.404	69
ru	mt	MÜ_review_movies+TV_1_4.conllu	1	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	1	0	1	0	1	0.804	0.696	0.196	0.419	58
ru	mt	MÜ_review_movies+TV_20_5.conllu	1	1	0	0	0	1	1	3	0	1	0	2	0	1	1	0	0	0	1	0	0	0	1	1	0	0.879	0.818	0.197	0.437	71
ru	mt	MÜ_review_movies+TV_22_5.conllu	3	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0.778	0.722	0.185	0.403	56
ru	mt	MÜ_review_movies+TV_249_1.conllu	2	1	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0.859	0.844	0.188	0.432	64
ru	mt	MÜ_review_movies+TV_24_5.conllu	5	2	0	1	0	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0.725	0.65	0.163	0.377	84
ru	mt	MÜ_review_movies+TV_252_1.conllu	2	2	1	1	0	3	0	0	1	2	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0.71	0.654	0.131	0.344	114
ru	mt	MÜ_review_movies+TV_25_5.conllu	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0.817	0.817	0.176	0.407	68
ru	mt	MÜ_review_movies+TV_26_5.conllu	4	1	0	1	0	0	1	0	2	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0.754	0.705	0.197	0.369	61
ru	mt	MÜ_review_movies+TV_274_2.conllu	2	0	1	1	0	1	1	0	0	1	2	1	0	2	0	0	1	1	1	0	0	0	1	0	0	0.723	0.662	0.11	0.298	131
ru	mt	MÜ_review_movies+TV_304_1.conllu	1	2	0	1	0	1	0	3	0	0	1	0	0	1	1	2	0	0	1	0	0	0	2	1	0	0.8	0.72	0.147	0.414	76
ru	mt	MÜ_review_movies+TV_439_1.conllu	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	1	0	0	0.806	0.75	0.181	0.33	72
ru	mt	MÜ_review_movies+TV_500_1.conllu	1	0	2	1	0	3	0	2	0	1	0	1	0	0	0	1	0	0	2	0	0	0	3	0	0	0.713	0.617	0.138	0.406	98
ru	mt	MÜ_review_musical-instruments_12_4.conllu	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0.6	0.517	0.167	0.289	62
ru	mt	MÜ_review_musical-instruments_17_4.conllu	0	0	0	0	0	0	0	1	0	2	0	1	1	2	1	1	0	0	0	0	0	0	1	1	0	0.773	0.693	0.16	0.394	77
ru	mt	MÜ_review_musical-instruments_18_5.conllu	2	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0.624	0.576	0.153	0.344	86
ru	mt	MÜ_review_musical-instruments_1_5.conllu	0	1	0	0	1	1	0	1	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0.83	0.792	0.245	0.493	54
ru	mt	MÜ_review_musical-instruments_24_5.conllu	5	2	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0.868	0.824	0.176	0.376	68
ru	mt	MÜ_review_musical-instruments_25_5.conllu	1	0	0	1	0	0	0	1	1	0	1	2	0	1	1	0	1	2	0	2	0	0	4	0	0	0.757	0.673	0.131	0.324	109
ru	mt	MÜ_review_musical-instruments_287_2.conllu	0	1	3	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.8	0.709	0.2	0.453	57
ru	mt	MÜ_review_musical-instruments_3_5.conllu	1	1	2	3	0	1	0	1	0	0	1	0	0	2	1	1	0	0	1	0	0	0	1	1	1	0.868	0.829	0.145	0.5	81
ru	mt	MÜ_review_musical-instruments_409_1.conllu	0	0	2	0	2	1	0	0	0	0	5	0	0	3	0	1	1	0	1	0	0	0	1	0	1	0.67	0.56	0.13	0.331	106
ru	mt	MÜ_review_musical-instruments_414_1.conllu	3	1	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0.779	0.735	0.191	0.427	68
ru	mt	MÜ_review_musical-instruments_483_2.conllu	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.738	0.738	0.2	0.303	66
ru	mt	MÜ_review_musical-instruments_51_2.conllu	2	0	1	0	2	0	0	0	0	1	2	0	1	2	0	0	1	0	1	0	2	0	0	0	1	0.76	0.698	0.135	0.348	99
ru	mt	MÜ_review_musical-instruments_53_1.conllu	2	0	0	1	0	0	0	2	1	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0.714	0.635	0.19	0.364	65
ru	mt	MÜ_review_musical-instruments_547_2.conllu	2	0	0	0	3	0	1	1	1	1	0	1	2	2	1	0	0	0	0	0	0	0	0	2	0	0.642	0.579	0.116	0.29	97
ru	mt	MÜ_review_patio+lawn+garden_10_4.conllu	1	0	2	0	0	1	0	2	0	1	0	2	0	1	0	1	0	0	1	0	0	0	1	0	0	0.781	0.703	0.172	0.477	65
ru	mt	MÜ_review_patio+lawn+garden_11_4.conllu	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0.708	0.667	0.181	0.364	72
ru	mt	MÜ_review_patio+lawn+garden_147_2.conllu	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0.659	0.636	0.176	0.298	89
ru	mt	MÜ_review_patio+lawn+garden_14_5.conllu	0	2	1	1	0	0	0	1	0	2	0	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0.738	0.662	0.163	0.369	82
ru	mt	MÜ_review_patio+lawn+garden_15_5.conllu	2	1	0	0	1	1	2	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0.768	0.671	0.16	0.427	81
ru	mt	MÜ_review_patio+lawn+garden_161_2.conllu	2	1	2	1	0	2	1	0	2	3	0	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0.793	0.695	0.159	0.389	86
ru	mt	MÜ_review_patio+lawn+garden_181_2.conllu	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0.765	0.725	0.235	0.431	52
ru	mt	MÜ_review_patio+lawn+garden_19_5.conllu	1	1	0	3	0	1	0	0	0	3	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0.836	0.782	0.218	0.5	55
ru	mt	MÜ_review_patio+lawn+garden_1_4.conllu	1	0	1	0	2	1	1	2	1	0	2	2	0	1	1	0	0	3	1	0	0	0	1	1	2	0.776	0.692	0.121	0.371	109
ru	mt	MÜ_review_patio+lawn+garden_247_1.conllu	4	1	0	2	1	3	2	1	1	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0.771	0.663	0.145	0.409	83
ru	mt	MÜ_review_patio+lawn+garden_334_1.conllu	2	3	2	0	1	2	1	2	1	0	2	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0.807	0.723	0.157	0.363	84
ru	mt	MÜ_review_patio+lawn+garden_387_1.conllu	2	0	0	2	1	1	0	0	1	1	1	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0.771	0.719	0.146	0.366	97
ru	mt	MÜ_review_patio+lawn+garden_392_1.conllu	3	3	1	0	2	0	2	1	1	2	1	0	0	1	1	0	1	0	1	0	3	0	1	0	0	0.762	0.673	0.12	0.309	100
ru	mt	MÜ_review_patio+lawn+garden_6_5.conllu	2	0	1	0	0	0	1	2	1	0	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0.797	0.739	0.203	0.415	70
ru	mt	MÜ_review_pet_supplies_131_2.conllu	2	1	1	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0.7	0.64	0.14	0.333	102
ru	mt	MÜ_review_pet_supplies_132_2.conllu	2	0	1	0	1	0	0	1	2	0	1	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0.779	0.686	0.163	0.402	87
