reviews/hr/mt/conllu/LanBridge_review_home+kitchen_6_5.conllu	0.846	0.692	0.185	0.600	65
reviews/hr/mt/conllu/LanBridge_review_home+kitchen_96_2.conllu	0.742	0.602	0.141	0.414	93
reviews/hr/mt/conllu/LanBridge_review_movies+TV_11_5.conllu	0.868	0.776	0.173	0.523	75
reviews/hr/mt/conllu/LanBridge_review_movies+TV_187_1.conllu	0.841	0.667	0.194	0.534	62
reviews/hr/mt/conllu/LanBridge_review_movies+TV_1_4.conllu	0.821	0.732	0.214	0.457	56
reviews/hr/mt/conllu/LanBridge_review_movies+TV_20_5.conllu	0.825	0.807	0.211	0.631	57
reviews/hr/mt/conllu/LanBridge_review_movies+TV_22_5.conllu	0.800	0.700	0.240	0.476	50
reviews/hr/mt/conllu/LanBridge_review_movies+TV_249_1.conllu	0.821	0.786	0.218	0.523	56
reviews/hr/mt/conllu/LanBridge_review_movies+TV_24_5.conllu	0.818	0.701	0.182	0.468	77
reviews/hr/mt/conllu/LanBridge_review_movies+TV_252_1.conllu	0.750	0.644	0.135	0.398	104
reviews/hr/mt/conllu/LanBridge_review_movies+TV_25_5.conllu	0.831	0.818	0.222	0.533	63
reviews/hr/mt/conllu/LanBridge_review_movies+TV_26_5.conllu	0.746	0.661	0.203	0.387	59
reviews/hr/mt/conllu/LanBridge_review_movies+TV_274_2.conllu	0.730	0.640	0.130	0.317	108
reviews/hr/mt/conllu/LanBridge_review_movies+TV_304_1.conllu	0.822	0.712	0.164	0.540	73
reviews/hr/mt/conllu/LanBridge_review_movies+TV_439_1.conllu	0.843	0.743	0.203	0.470	69
reviews/hr/mt/conllu/LanBridge_review_movies+TV_500_1.conllu	0.812	0.718	0.176	0.510	85
reviews/hr/mt/conllu/LanBridge_review_musical-instruments_12_4.conllu	0.708	0.625	0.229	0.292	48
reviews/hr/mt/conllu/LanBridge_review_musical-instruments_17_4.conllu	0.750	0.684	0.171	0.444	76
reviews/hr/mt/conllu/LanBridge_review_musical-instruments_18_5.conllu	0.757	0.703	0.200	0.500	65
reviews/hr/mt/conllu/LanBridge_review_musical-instruments_1_5.conllu	0.880	0.780	0.240	0.576	50
reviews/hr/mt/conllu/LanBridge_review_musical-instruments_24_5.conllu	0.817	0.761	0.200	0.488	70
reviews/hr/mt/conllu/LanBridge_review_musical-instruments_25_5.conllu	0.782	0.683	0.149	0.417	101
reviews/hr/mt/conllu/LanBridge_review_musical-instruments_287_2.conllu	0.759	0.707	0.190	0.432	58
