reviews/hr/prof/conllu/review_pet_supplies_132_2.hr.conllu	0.726	0.658	0.183	0.500	71
reviews/hr/prof/conllu/review_pet_supplies_143_1.hr.conllu	0.641	0.538	0.120	0.297	117
reviews/hr/prof/conllu/review_pet_supplies_15_1.hr.conllu	0.767	0.667	0.148	0.395	88
reviews/hr/prof/conllu/review_pet_supplies_23_4.hr.conllu	0.939	0.837	0.265	0.621	49
reviews/hr/prof/conllu/review_pet_supplies_27_1.hr.conllu	0.787	0.685	0.148	0.449	88
reviews/hr/prof/conllu/review_pet_supplies_36_5.hr.conllu	0.739	0.663	0.130	0.373	92
reviews/hr/prof/conllu/review_pet_supplies_38_5.hr.conllu	0.847	0.763	0.186	0.551	59
reviews/hr/prof/conllu/review_pet_supplies_46_4.hr.conllu	0.705	0.590	0.156	0.355	77
reviews/hr/prof/conllu/review_pet_supplies_48_5.hr.conllu	0.714	0.580	0.109	0.346	110
reviews/hr/prof/conllu/review_pet_supplies_64_5.hr.conllu	0.792	0.755	0.226	0.565	54
reviews/hr/prof/conllu/review_pet_supplies_91_1.hr.conllu	0.891	0.800	0.236	0.537	55
reviews/hr/prof/conllu/review_pet_supplies_98_2.hr.conllu	0.712	0.610	0.220	0.471	59
reviews/hr/prof/conllu/review_pet_supplies_9_5.hr.conllu	0.863	0.706	0.196	0.492	51
reviews/hr/prof/conllu/review_sports+outdoors_133_1.hr.conllu	0.825	0.762	0.190	0.583	63
reviews/hr/prof/conllu/review_sports+outdoors_137_1.hr.conllu	0.704	0.549	0.186	0.465	70
reviews/hr/prof/conllu/review_sports+outdoors_146_2.hr.conllu	0.754	0.696	0.159	0.395	69
reviews/hr/prof/conllu/review_sports+outdoors_181_1.hr.conllu	0.803	0.705	0.197	0.419	61
reviews/hr/prof/conllu/review_sports+outdoors_209_1.hr.conllu	0.887	0.792	0.245	0.567	53
reviews/hr/prof/conllu/review_sports+outdoors_22_5.hr.conllu	0.838	0.770	0.176	0.425	74
reviews/hr/prof/conllu/review_sports+outdoors_29_4.hr.conllu	0.773	0.720	0.160	0.435	75
reviews/hr/prof/conllu/review_sports+outdoors_2_5.hr.conllu	0.641	0.594	0.203	0.321	64
reviews/hr/prof/conllu/review_sports+outdoors_36_5.hr.conllu	0.766	0.681	0.149	0.398	94
reviews/hr/prof/conllu/review_sports+outdoors_3_4.hr.conllu	0.702	0.667	0.246	0.441	57
reviews/hr/prof/conllu/review_sports+outdoors_40_1.hr.conllu	0.787	0.681	0.149	0.386	94
reviews/hr/prof/conllu/review_sports+outdoors_43_2.hr.conllu	0.814	0.746	0.190	0.408	58
reviews/hr/prof/conllu/review_sports+outdoors_5_4.hr.conllu	0.689	0.623	0.213	0.364	61
reviews/hr/prof/conllu/review_sports+outdoors_6_5.hr.conllu	0.691	0.617	0.138	0.404	94
reviews/hr/prof/conllu/review_toys-and-games_15_5.hr.conllu	0.774	0.651	0.123	0.364	106
reviews/hr/prof/conllu/review_toys-and-games_166_1.hr.conllu	0.726	0.603	0.167	0.441	72
reviews/hr/prof/conllu/review_toys-and-games_187_1.hr.conllu	0.818	0.688	0.184	0.484	76
reviews/hr/prof/conllu/review_toys-and-games_21_5.hr.conllu	0.818	0.766	0.143	0.441	77
reviews/hr/prof/conllu/review_toys-and-games_23_5.hr.conllu	0.845	0.759	0.190	0.514	58
reviews/hr/prof/conllu/review_toys-and-games_24_5.hr.conllu	0.872	0.851	0.277	0.593	47
reviews/hr/prof/conllu/review_toys-and-games_254_2.hr.conllu	0.784	0.765	0.235	0.500	51
reviews/hr/prof/conllu/review_toys-and-games_331_1.hr.conllu	0.803	0.746	0.183	0.524	72
reviews/hr/prof/conllu/review_toys-and-games_3_5.hr.conllu	0.759	0.658	0.165	0.429	79
reviews/hr/prof/conllu/review_toys-and-games_531_2.hr.conllu	0.808	0.712	0.269	0.470	52
reviews/hr/prof/conllu/review_toys-and-games_587_1.hr.conllu	0.700	0.600	0.163	0.359	80
reviews/hr/prof/conllu/review_toys-and-games_5_4.hr.conllu	0.695	0.644	0.172	0.478	58
reviews/hr/prof/conllu/review_toys-and-games_615_2.hr.conllu	0.814	0.700	0.171	0.512	70
reviews/hr/prof/conllu/review_toys-and-games_9_4.hr.conllu	0.855	0.790	0.177	0.500	62
reviews/hr/prof/conllu/review_video-games_13_5.hr.conllu	0.838	0.762	0.163	0.531	80
reviews/hr/prof/conllu/review_video-games_16_5.hr.conllu	0.825	0.762	0.206	0.548	63
reviews/hr/prof/conllu/review_video-games_17_5.hr.conllu	0.882	0.745	0.235	0.623	51
reviews/hr/prof/conllu/review_video-games_18_2.hr.conllu	0.758	0.727	0.212	0.333	66
reviews/hr/prof/conllu/review_video-games_20_1.hr.conllu	0.800	0.627	0.173	0.457	75
reviews/hr/prof/conllu/review_video-games_21_4.hr.conllu	0.803	0.737	0.200	0.477	75
reviews/hr/prof/conllu/review_video-games_2_5.hr.conllu	0.782	0.678	0.161	0.425	87
reviews/hr/prof/conllu/review_video-games_33_5.hr.conllu	0.773	0.697	0.133	0.438	105
reviews/hr/prof/conllu/review_video-games_40_1.hr.conllu	0.780	0.661	0.220	0.551	59
reviews/hr/prof/conllu/review_video-games_41_1.hr.conllu	0.768	0.667	0.134	0.424	97
reviews/hr/prof/conllu/review_video-games_54_1.hr.conllu	0.781	0.672	0.203	0.418	64
reviews/hr/prof/conllu/review_video-games_58_1.hr.conllu	0.825	0.772	0.228	0.522	57
reviews/hr/prof/conllu/review_video-games_66_1.hr.conllu	0.857	0.786	0.255	0.523	55
reviews/hr/prof/conllu/review_video-games_7_5.hr.conllu	0.927	0.780	0.293	0.717	41
